-1.199999999999999956e+00,-4.000000000000000083e-02
-1.197999999999999954e+00,0.000000000000000000e+00
-1.195999999999999952e+00,-4.000000000000000083e-02
-1.193999999999999950e+00,0.000000000000000000e+00
-1.191999999999999948e+00,-4.000000000000000083e-02
-1.189999999999999947e+00,0.000000000000000000e+00
-1.187999999999999945e+00,-4.000000000000000083e-02
-1.185999999999999943e+00,0.000000000000000000e+00
-1.183999999999999941e+00,-4.000000000000000083e-02
-1.181999999999999940e+00,0.000000000000000000e+00
-1.179999999999999938e+00,0.000000000000000000e+00
-1.177999999999999936e+00,-4.000000000000000083e-02
-1.175999999999999934e+00,-4.000000000000000083e-02
-1.173999999999999932e+00,0.000000000000000000e+00
-1.171999999999999931e+00,-4.000000000000000083e-02
-1.169999999999999929e+00,0.000000000000000000e+00
-1.167999999999999927e+00,-4.000000000000000083e-02
-1.165999999999999925e+00,0.000000000000000000e+00
-1.163999999999999924e+00,-4.000000000000000083e-02
-1.161999999999999922e+00,0.000000000000000000e+00
-1.159999999999999920e+00,-4.000000000000000083e-02
-1.157999999999999918e+00,0.000000000000000000e+00
-1.155999999999999917e+00,0.000000000000000000e+00
-1.153999999999999915e+00,-4.000000000000000083e-02
-1.151999999999999913e+00,0.000000000000000000e+00
-1.149999999999999911e+00,-4.000000000000000083e-02
-1.147999999999999909e+00,0.000000000000000000e+00
-1.145999999999999908e+00,-4.000000000000000083e-02
-1.143999999999999906e+00,-4.000000000000000083e-02
-1.141999999999999904e+00,0.000000000000000000e+00
-1.139999999999999902e+00,-4.000000000000000083e-02
-1.137999999999999901e+00,0.000000000000000000e+00
-1.135999999999999899e+00,0.000000000000000000e+00
-1.133999999999999897e+00,-4.000000000000000083e-02
-1.131999999999999895e+00,-4.000000000000000083e-02
-1.129999999999999893e+00,0.000000000000000000e+00
-1.127999999999999892e+00,0.000000000000000000e+00
-1.125999999999999890e+00,-4.000000000000000083e-02
-1.123999999999999888e+00,-4.000000000000000083e-02
-1.121999999999999886e+00,0.000000000000000000e+00
-1.119999999999999885e+00,0.000000000000000000e+00
-1.117999999999999883e+00,-4.000000000000000083e-02
-1.115999999999999881e+00,-4.000000000000000083e-02
-1.113999999999999879e+00,0.000000000000000000e+00
-1.111999999999999877e+00,0.000000000000000000e+00
-1.109999999999999876e+00,-4.000000000000000083e-02
-1.107999999999999874e+00,-4.000000000000000083e-02
-1.105999999999999872e+00,0.000000000000000000e+00
-1.103999999999999870e+00,0.000000000000000000e+00
-1.101999999999999869e+00,-4.000000000000000083e-02
-1.099999999999999867e+00,0.000000000000000000e+00
-1.097999999999999865e+00,-4.000000000000000083e-02
-1.095999999999999863e+00,-4.000000000000000083e-02
-1.093999999999999861e+00,0.000000000000000000e+00
-1.091999999999999860e+00,0.000000000000000000e+00
-1.089999999999999858e+00,-4.000000000000000083e-02
-1.087999999999999856e+00,-4.000000000000000083e-02
-1.085999999999999854e+00,0.000000000000000000e+00
-1.083999999999999853e+00,0.000000000000000000e+00
-1.081999999999999851e+00,-4.000000000000000083e-02
-1.080000000000000071e+00,0.000000000000000000e+00
-1.077999999999999847e+00,-4.000000000000000083e-02
-1.076000000000000068e+00,0.000000000000000000e+00
-1.073999999999999844e+00,-4.000000000000000083e-02
-1.072000000000000064e+00,-4.000000000000000083e-02
-1.069999999999999840e+00,0.000000000000000000e+00
-1.068000000000000060e+00,-4.000000000000000083e-02
-1.065999999999999837e+00,0.000000000000000000e+00
-1.064000000000000057e+00,-4.000000000000000083e-02
-1.061999999999999833e+00,0.000000000000000000e+00
-1.060000000000000053e+00,-4.000000000000000083e-02
-1.057999999999999829e+00,0.000000000000000000e+00
-1.056000000000000050e+00,-4.000000000000000083e-02
-1.054000000000000048e+00,0.000000000000000000e+00
-1.052000000000000046e+00,-4.000000000000000083e-02
-1.050000000000000044e+00,0.000000000000000000e+00
-1.048000000000000043e+00,0.000000000000000000e+00
-1.046000000000000041e+00,-4.000000000000000083e-02
-1.044000000000000039e+00,-4.000000000000000083e-02
-1.042000000000000037e+00,0.000000000000000000e+00
-1.040000000000000036e+00,0.000000000000000000e+00
-1.038000000000000034e+00,-4.000000000000000083e-02
-1.036000000000000032e+00,-4.000000000000000083e-02
-1.034000000000000030e+00,0.000000000000000000e+00
-1.032000000000000028e+00,-4.000000000000000083e-02
-1.030000000000000027e+00,0.000000000000000000e+00
-1.028000000000000025e+00,-4.000000000000000083e-02
-1.026000000000000023e+00,0.000000000000000000e+00
-1.024000000000000021e+00,-4.000000000000000083e-02
-1.022000000000000020e+00,0.000000000000000000e+00
-1.020000000000000018e+00,-4.000000000000000083e-02
-1.018000000000000016e+00,0.000000000000000000e+00
-1.016000000000000014e+00,-4.000000000000000083e-02
-1.014000000000000012e+00,0.000000000000000000e+00
-1.012000000000000011e+00,-4.000000000000000083e-02
-1.010000000000000009e+00,0.000000000000000000e+00
-1.008000000000000007e+00,-4.000000000000000083e-02
-1.006000000000000005e+00,0.000000000000000000e+00
-1.004000000000000004e+00,-4.000000000000000083e-02
-1.002000000000000002e+00,0.000000000000000000e+00
-1.000000000000000000e+00,-4.000000000000000083e-02
-9.979999999999999982e-01,0.000000000000000000e+00
-9.959999999999999964e-01,-4.000000000000000083e-02
-9.939999999999999947e-01,0.000000000000000000e+00
-9.919999999999999929e-01,0.000000000000000000e+00
-9.899999999999999911e-01,-4.000000000000000083e-02
-9.879999999999999893e-01,0.000000000000000000e+00
-9.859999999999999876e-01,-4.000000000000000083e-02
-9.839999999999999858e-01,0.000000000000000000e+00
-9.819999999999999840e-01,-4.000000000000000083e-02
-9.799999999999999822e-01,-4.000000000000000083e-02
-9.779999999999999805e-01,0.000000000000000000e+00
-9.759999999999999787e-01,-4.000000000000000083e-02
-9.739999999999999769e-01,0.000000000000000000e+00
-9.719999999999999751e-01,-4.000000000000000083e-02
-9.699999999999999734e-01,0.000000000000000000e+00
-9.679999999999999716e-01,-4.000000000000000083e-02
-9.659999999999999698e-01,0.000000000000000000e+00
-9.639999999999999680e-01,-4.000000000000000083e-02
-9.619999999999999662e-01,0.000000000000000000e+00
-9.599999999999999645e-01,0.000000000000000000e+00
-9.579999999999999627e-01,-4.000000000000000083e-02
-9.559999999999999609e-01,0.000000000000000000e+00
-9.539999999999999591e-01,-4.000000000000000083e-02
-9.519999999999999574e-01,-4.000000000000000083e-02
-9.499999999999999556e-01,0.000000000000000000e+00
-9.479999999999999538e-01,-4.000000000000000083e-02
-9.459999999999999520e-01,0.000000000000000000e+00
-9.439999999999999503e-01,-4.000000000000000083e-02
-9.419999999999999485e-01,0.000000000000000000e+00
-9.399999999999999467e-01,-4.000000000000000083e-02
-9.379999999999999449e-01,0.000000000000000000e+00
-9.359999999999999432e-01,-4.000000000000000083e-02
-9.339999999999999414e-01,0.000000000000000000e+00
-9.319999999999999396e-01,0.000000000000000000e+00
-9.299999999999999378e-01,-4.000000000000000083e-02
-9.279999999999999361e-01,-4.000000000000000083e-02
-9.259999999999999343e-01,0.000000000000000000e+00
-9.239999999999999325e-01,-4.000000000000000083e-02
-9.219999999999999307e-01,0.000000000000000000e+00
-9.199999999999999289e-01,-4.000000000000000083e-02
-9.179999999999999272e-01,0.000000000000000000e+00
-9.159999999999999254e-01,-4.000000000000000083e-02
-9.139999999999999236e-01,0.000000000000000000e+00
-9.119999999999999218e-01,-4.000000000000000083e-02
-9.099999999999999201e-01,0.000000000000000000e+00
-9.079999999999999183e-01,-4.000000000000000083e-02
-9.059999999999999165e-01,0.000000000000000000e+00
-9.039999999999999147e-01,-4.000000000000000083e-02
-9.019999999999999130e-01,0.000000000000000000e+00
-8.999999999999999112e-01,-4.000000000000000083e-02
-8.979999999999999094e-01,0.000000000000000000e+00
-8.959999999999999076e-01,-4.000000000000000083e-02
-8.939999999999999059e-01,0.000000000000000000e+00
-8.919999999999999041e-01,-4.000000000000000083e-02
-8.899999999999999023e-01,0.000000000000000000e+00
-8.879999999999999005e-01,-4.000000000000000083e-02
-8.859999999999998987e-01,0.000000000000000000e+00
-8.839999999999998970e-01,-4.000000000000000083e-02
-8.819999999999998952e-01,0.000000000000000000e+00
-8.799999999999998934e-01,-4.000000000000000083e-02
-8.779999999999998916e-01,0.000000000000000000e+00
-8.759999999999998899e-01,0.000000000000000000e+00
-8.739999999999998881e-01,-4.000000000000000083e-02
-8.719999999999998863e-01,-4.000000000000000083e-02
-8.699999999999998845e-01,0.000000000000000000e+00
-8.679999999999998828e-01,-4.000000000000000083e-02
-8.659999999999998810e-01,0.000000000000000000e+00
-8.639999999999998792e-01,-4.000000000000000083e-02
-8.619999999999998774e-01,0.000000000000000000e+00
-8.599999999999998757e-01,-4.000000000000000083e-02
-8.579999999999998739e-01,0.000000000000000000e+00
-8.559999999999998721e-01,-4.000000000000000083e-02
